GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150124,0.71, , ,W,2400,-9999, , , ,9999,5.1, , ,W,9999,32,H, ,S,9999,34, , ,W,2400,31, , ,W,2400,10.3, , ,W,9999,270, , ,W,9999,260, , ,W,9999,18.1, , ,W,9999,23.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150125,0.00, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,33,H, ,S,9999,38, , ,W,2400,19, , ,W,2400,14.3, , ,W,9999,270, , ,W,9999,260, , ,W,9999,25.1, , ,W,9999,33.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150126,0.10, , ,W,2400,-9999, , , ,9999,2.3, , ,W,9999,20,H, ,S,9999,29, , ,W,2400,11, , ,W,2400,16.3, , ,W,9999,30, , ,W,9999,30, , ,W,9999,33.1, , ,W,9999,42.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150127,0.95, , ,W,2400,-9999, , , ,9999,22.1, , ,W,9999,18,H, ,S,9999,19, , ,W,2400,14, , ,W,2400,22.1, , ,W,9999,360, , ,W,9999,360, , ,W,9999,32.0, , ,W,9999,45.0, , ,W,9999,-9999, , , ,9999,1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150128,0.01, , ,W,2400,-9999, , , ,9999,0.2, , ,W,9999,17,H, ,S,9999,24, , ,W,2400,13, , ,W,2400,12.8, , ,W,9999,310, , ,W,9999,310, , ,W,9999,19.9, , ,W,9999,25.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150129,0.00,T, ,W,2400,-9999, , , ,9999,0.0,T, ,W,9999,21,H, ,S,9999,32, , ,W,2400,10, , ,W,2400,4.3, , ,W,9999,310, , ,W,9999,310, , ,W,9999,13.0, , ,W,9999,17.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150130,0.06, , ,W,2400,-9999, , , ,9999,0.7, , ,W,9999,31,H, ,S,9999,34, , ,W,2400,19, , ,W,2400,11.9, , ,W,9999,310, , ,W,9999,310, , ,W,9999,32.0, , ,W,9999,44.1, , ,W,9999,-9999, , , ,9999,1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150131,0.05, , ,W,2400,-9999, , , ,9999,1.3, , ,W,9999,18,H, ,S,9999,21, , ,W,2400,11, , ,W,2400,21.9, , ,W,9999,320, , ,W,9999,320, , ,W,9999,36.0, , ,W,9999,48.1, , ,W,9999,-9999, , , ,9999,1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150201,0.00, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,19,H, ,S,9999,30, , ,W,2400,12, , ,W,2400,11.9, , ,W,9999,270, , ,W,9999,270, , ,W,9999,21.9, , ,W,9999,29.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150202,0.78, , ,W,2400,-9999, , , ,9999,16.2, , ,W,9999,20,H, ,S,9999,31, , ,W,2400,10, , ,W,2400,18.1, , ,W,9999,50, , ,W,9999,50, , ,W,9999,36.0, , ,W,9999,45.0, , ,W,9999,-9999, , , ,9999,1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
